1692
684	0.06
685	0.06
686	0.06
687	0.06
688	0.06
689	0.06
690	0.06
691	0.06
692	0.06
693	0.06
694	0.06
695	0.06
696	0.06
697	0.06
698	0.06
699	0.06
700	0.06
701	0.06
702	0.06
703	0.06
704	0.06
705	0.06
706	0.06
707	0.06
708	0.06
709	0.06
710	0.06
711	0.06
712	0.06
713	0.06
714	0.06
715	0.06
716	0.06
717	0.06
718	0.06
719	0.06
720	0.06
721	0.06
722	0.06
723	0.06
724	0.06
725	0.06
726	0.06
727	0.06
728	0.06
729	0.06
730	0.06
731	0.06
732	0.06
733	0.06
734	0.06
735	0.06
736	0.06
737	0.06
738	0.06
739	0.06
740	0.06
741	0.06
742	0.06
743	0.06
744	0.06
745	0.06
746	0.06
747	0.06
748	0.06
749	0.06
750	0.06
751	0.06
752	0.06
753	0.06
754	0.06
755	0.06
756	0.06
757	0.06
758	0.06
759	0.06
760	0.06
761	0.06
762	0.06
763	0.06
764	0.06
765	0.06
766	0.06
767	0.06
768	0.06
769	0.06
770	0.06
771	0.06
772	0.06
773	0.06
774	0.06
775	0.06
776	0.06
777	0.06
778	0.06
779	0.06
780	0.06
781	0.06
782	0.06
783	0.06
784	0.06
785	0.06
786	0.06
787	0.06
788	0.06
789	0.06
790	0.06
791	0.06
792	0.06
793	0.06
794	0.06
795	0.06
796	0.06
797	0.06
798	0.06
799	0.06
800	0.06
801	0.06
802	0.06
803	0.06
804	0.06
805	0.06
806	0.06
807	0.06
808	0.06
809	0.06
810	0.06
811	0.06
812	0.06
813	0.06
814	0.06
815	0.06
816	0.06
817	0.06
818	0.06
819	0.06
820	0.06
821	0.06
822	0.06
823	0.06
824	0.06
825	0.06
826	0.06
827	0.06
828	0.06
829	0.06
830	0.06
831	0.06
832	0.06
833	0.06
834	0.06
835	0.06
836	0.06
837	0.06
838	0.06
839	0.06
840	0.06
841	0.06
842	0.06
843	0.06
844	0.06
845	0.06
846	0.06
847	0.06
848	0.06
849	0.06
850	0.06
851	0.06
852	0.06
853	0.06
854	0.06
855	0.06
856	0.06
857	0.06
858	0.06
859	0.06
860	0.06
861	0.06
862	0.06
863	0.06
864	0.06
865	0.06
866	0.06
867	0.06
868	0.06
869	0.06
870	0.06
871	0.06
872	0.06
873	0.06
874	0.06
875	0.06
876	0.06
877	0.06
878	0.06
879	0.06
880	0.06
881	0.06
882	0.06
883	0.06
884	0.06
885	0.06
886	0.06
887	0.06
888	0.06
889	0.06
890	0.06
891	0.06
892	0.06
893	0.06
894	0.06
895	0.06
896	0.06
897	0.06
898	0.06
899	0.06
900	0.06
901	0.06
902	0.06
903	0.06
904	0.06
905	0.06
906	0.06
907	0.06
908	0.06
909	0.06
910	0.06
911	0.06
912	0.06
913	0.06
914	0.06
915	0.06
916	0.06
917	0.06
918	0.06
919	0.06
920	0.06
921	0.06
922	0.06
923	0.06
924	0.06
925	0.06
926	0.06
927	0.06
928	0.06
929	0.06
930	0.06
931	0.06
932	0.06
933	0.06
934	0.06
935	0.06
936	0.06
937	0.06
938	0.06
939	0.06
940	0.06
941	0.06
942	0.06
943	0.06
944	0.06
945	0.06
946	0.06
947	0.06
948	0.06
949	0.06
950	0.06
951	0.06
952	0.06
953	0.06
954	0.06
955	0.06
956	0.06
957	0.06
958	0.06
959	0.06
960	0.06
961	0.06
962	0.06
963	0.06
964	0.06
965	0.06
966	0.06
967	0.06
968	0.06
969	0.06
970	0.06
971	0.06
972	0.06
973	0.06
974	0.06
975	0.06
976	0.06
977	0.06
978	0.06
979	0.06
980	0.06
981	0.06
982	0.06
983	0.06
984	0.06
985	0.06
986	0.06
987	0.06
988	0.06
989	0.06
990	0.06
991	0.06
992	0.06
993	0.06
994	0.06
995	0.06
996	0.06
997	0.06
998	0.06
999	0.06
1000	0.06
1001	0.06
1002	0.06
1003	0.06
1004	0.06
1005	0.06
1006	0.06
1007	0.06
1008	0.06
1009	0.06
1010	0.06
1011	0.06
1012	0.06
1013	0.06
1014	0.06
1015	0.06
1016	0.06
1017	0.06
1018	0.06
1019	0.06
1020	0.06
1021	0.06
1022	0.06
1023	0.06
1024	0.06
1025	0.06
1026	0.06
1027	0.06
1028	0.06
1029	0.06
1030	0.06
1031	0.06
1032	0.06
1033	0.06
1034	0.06
1035	0.06
1036	0.06
1037	0.06
1038	0.06
1039	0.06
1040	0.06
1041	0.06
1042	0.06
1043	0.06
1044	0.06
1045	0.06
1046	0.06
1047	0.06
1048	0.06
1049	0.06
1050	0.06
1051	0.06
1052	0.06
1053	0.06
1054	0.06
1055	0.06
1056	0.06
1057	0.06
1058	0.06
1059	0.06
1060	0.06
1061	0.06
1062	0.06
1063	0.06
1064	0.06
1065	0.06
1066	0.06
1067	0.06
1068	0.06
1069	0.06
1070	0.06
1071	0.06
1072	0.06
1073	0.06
1074	0.06
1075	0.06
1076	0.06
1077	0.06
1078	0.06
1079	0.06
1080	0.06
1081	0.06
1082	0.06
1083	0.06
1084	0.06
1085	0.06
1086	0.06
1087	0.06
1088	0.06
1089	0.06
1090	0.06
1091	0.06
1092	0.06
1093	0.06
1094	0.06
1095	0.06
1096	0.06
1097	0.06
1098	0.06
1099	0.06
1100	0.06
1101	0.06
1102	0.06
1103	0.06
1104	0.06
1105	0.06
1106	0.06
1107	0.06
1108	0.06
1109	0.06
1110	0.06
1111	0.06
1112	0.06
1113	0.06
1114	0.06
1115	0.06
1116	0.06
1117	0.06
1118	0.06
1119	0.06
1120	0.06
1121	0.06
1122	0.06
1123	0.06
1124	0.06
1125	0.06
1126	0.06
1127	0.06
1128	0.06
1129	0.06
1130	0.06
1131	0.06
1132	0.06
1133	0.06
1134	0.06
1135	0.06
1136	0.06
1137	0.06
1138	0.06
1139	0.06
1140	0.06
1141	0.06
1142	0.06
1143	0.06
1144	0.06
1145	0.06
1146	0.06
1147	0.06
1148	0.06
1149	0.06
1150	0.06
1151	0.06
1152	0.06
1153	0.06
1154	0.06
1155	0.06
1156	0.06
1157	0.06
1158	0.06
1159	0.06
1160	0.06
1161	0.06
1162	0.06
1163	0.06
1164	0.06
1165	0.06
1166	0.06
1167	0.06
1168	0.06
1169	0.06
1170	0.06
1171	0.06
1172	0.06
1173	0.06
1174	0.06
1175	0.06
1176	0.06
1177	0.06
1178	0.06
1179	0.06
1180	0.06
1181	0.06
1182	0.06
1183	0.06
1184	0.06
1185	0.06
1186	0.06
1187	0.06
1188	0.06
1189	0.06
1190	0.06
1191	0.06
1192	0.06
1193	0.06
1194	0.06
1195	0.06
1196	0.06
1197	0.06
1198	0.06
1199	0.06
1200	0.06
1201	0.06
1202	0.06
1203	0.06
1204	0.06
1205	0.06
1206	0.06
1207	0.06
1208	0.06
1209	0.06
1210	0.06
1211	0.06
1212	0.06
1213	0.06
1214	0.06
1215	0.06
1216	0.06
1217	0.06
1218	0.06
1219	0.06
1220	0.06
1221	0.06
1222	0.06
1223	0.06
1224	0.06
1225	0.06
1226	0.06
1227	0.06
1228	0.06
1229	0.06
1230	0.06
1231	0.06
1232	0.06
1233	0.06
1234	0.06
1235	0.06
1236	0.06
1237	0.06
1238	0.06
1239	0.06
1240	0.06
1241	0.06
1242	0.06
1243	0.06
1244	0.06
1245	0.06
1246	0.06
1247	0.06
1248	0.06
1249	0.06
1250	0.06
1251	0.06
1252	0.06
1253	0.06
1254	0.06
1255	0.06
1256	0.06
1257	0.06
1258	0.06
1259	0.06
1260	0.06
1261	0.06
1262	0.06
1263	0.06
1264	0.06
1265	0.06
1266	0.06
1267	0.06
1268	0.06
1269	0.06
1270	0.06
1271	0.06
1272	0.06
1273	0.06
1274	0.06
1275	0.06
1276	0.06
1277	0.06
1278	0.06
1279	0.06
1280	0.06
1281	0.06
1282	0.06
1283	0.06
1284	0.06
1285	0.06
1286	0.06
1287	0.06
1288	0.06
1289	0.06
1290	0.06
1291	0.06
1292	0.06
1293	0.06
1294	0.06
1295	0.06
1296	0.06
1297	0.06
1298	0.06
1299	0.06
1300	0.06
1301	0.06
1302	0.06
1303	0.06
1304	0.06
1305	0.06
1306	0.06
1307	0.06
1308	0.06
1309	0.06
1310	0.06
1311	0.06
1312	0.06
1313	0.06
1314	0.06
1315	0.06
1316	0.06
1317	0.06
1318	0.06
1319	0.06
1320	0.06
1321	0.06
1322	0.06
1323	0.06
1324	0.06
1325	0.06
1326	0.06
1327	0.06
1328	0.06
1329	0.06
1330	0.06
1331	0.06
1332	0.06
1333	0.06
1334	0.06
1335	0.06
1336	0.06
1337	0.06
1338	0.06
1339	0.06
1340	0.06
1341	0.06
1342	0.06
1343	0.06
1344	0.06
1345	0.06
1346	0.06
1347	0.06
1348	0.06
1349	0.06
1350	0.06
1351	0.06
1352	0.06
1353	0.06
1354	0.06
1355	0.06
1356	0.06
1357	0.06
1358	0.06
1359	0.06
1360	0.06
1361	0.06
1362	0.06
1363	0.06
1364	0.06
1365	0.06
1366	0.06
1367	0.06
1368	0.06
1369	0.06
1370	0.06
1371	0.06
1372	0.06
1373	0.06
1374	0.06
1375	0.06
1376	0.06
1377	0.06
1378	0.06
1379	0.06
1380	0.06
1381	0.06
1382	0.06
1383	0.06
1384	0.06
1385	0.06
1386	0.06
1387	0.06
1388	0.06
1389	0.06
1390	0.06
1391	0.06
1392	0.06
1393	0.06
1394	0.06
1395	0.06
1396	0.06
1397	0.06
1398	0.06
1399	0.06
1400	0.06
1401	0.06
1402	0.06
1403	0.06
1404	0.06
1405	0.06
1406	0.06
1407	0.06
1408	0.06
1409	0.06
1410	0.06
1411	0.06
1412	0.06
1413	0.06
1414	0.06
1415	0.06
1416	0.06
1417	0.06
1418	0.06
1419	0.06
1420	0.06
1421	0.06
1422	0.06
1423	0.06
1424	0.06
1425	0.06
1426	0.06
1427	0.06
1428	0.06
1429	0.06
1430	0.06
1431	0.06
1432	0.06
1433	0.06
1434	0.06
1435	0.06
1436	0.06
1437	0.06
1438	0.06
1439	0.06
1440	0.06
1441	0.06
1442	0.06
1443	0.06
1444	0.06
1445	0.06
1446	0.06
1447	0.06
1448	0.06
1449	0.06
1450	0.06
1451	0.06
1452	0.06
1453	0.06
1454	0.06
1455	0.06
1456	0.06
1457	0.06
1458	0.06
1459	0.06
1460	0.06
1461	0.06
1462	0.06
1463	0.06
1464	0.06
1465	0.06
1466	0.06
1467	0.06
1468	0.06
1469	0.06
1470	0.06
1471	0.06
1472	0.06
1473	0.06
1474	0.06
1475	0.06
1476	0.06
1477	0.06
1478	0.06
1479	0.06
1480	0.06
1481	0.06
1482	0.06
1483	0.06
1484	0.06
1485	0.06
1486	0.06
1487	0.06
1488	0.06
1489	0.06
1490	0.06
1491	0.06
1492	0.06
1493	0.06
1494	0.06
1495	0.06
1496	0.06
1497	0.06
1498	0.06
1499	0.06
1500	0.06
1501	0.06
1502	0.06
1503	0.06
1504	0.06
1505	0.06
1506	0.06
1507	0.06
1508	0.06
1509	0.06
1510	0.06
1511	0.06
1512	0.06
1513	0.06
1514	0.06
1515	0.06
1516	0.06
1517	0.06
1518	0.06
1519	0.06
1520	0.06
1521	0.06
1522	0.06
1523	0.06
1524	0.06
1525	0.06
1526	0.06
1527	0.06
1528	0.06
1529	0.06
1530	0.06
1531	0.06
1532	0.06
1533	0.06
1534	0.06
1535	0.06
1536	0.06
1537	0.06
1538	0.06
1539	0.06
1540	0.06
1541	0.06
1542	0.06
1543	0.06
1544	0.06
1545	0.06
1546	0.06
1547	0.06
1548	0.06
1549	0.06
1550	0.06
1551	0.06
1552	0.06
1553	0.06
1554	0.06
1555	0.06
1556	0.06
1557	0.06
1558	0.06
1559	0.06
1560	0.06
1561	0.06
1562	0.06
1563	0.06
1564	0.06
1565	0.06
1566	0.06
1567	0.06
1568	0.06
1569	0.06
1570	0.06
1571	0.06
1572	0.06
1573	0.06
1574	0.06
1575	0.06
1576	0.06
1577	0.06
1578	0.06
1579	0.06
1580	0.06
1581	0.06
1582	0.06
1583	0.06
1584	0.06
1585	0.06
1586	0.06
1587	0.06
1588	0.06
1589	0.06
1590	0.06
1591	0.06
1592	0.06
1593	0.06
1594	0.06
1595	0.06
1596	0.06
1597	0.06
1598	0.06
1599	0.06
1600	0.06
1601	0.06
1602	0.06
1603	0.06
1604	0.06
1605	0.06
1606	0.06
1607	0.06
1608	0.06
1609	0.06
1610	0.06
1611	0.06
1612	0.06
1613	0.06
1614	0.06
1615	0.06
1616	0.06
1617	0.06
1618	0.06
1619	0.06
1620	0.06
1621	0.06
1622	0.06
1623	0.06
1624	0.06
1625	0.06
1626	0.06
1627	0.06
1628	0.06
1629	0.06
1630	0.06
1631	0.06
1632	0.06
1633	0.06
1634	0.06
1635	0.06
1636	0.06
1637	0.06
1638	0.06
1639	0.06
1640	0.06
1641	0.06
1642	0.06
1643	0.06
1644	0.06
1645	0.06
1646	0.06
1647	0.06
1648	0.06
1649	0.06
1650	0.06
1651	0.06
1652	0.06
1653	0.06
1654	0.06
1655	0.06
1656	0.06
1657	0.06
1658	0.06
1659	0.06
1660	0.06
1661	0.06
1662	0.06
1663	0.06
1664	0.06
1665	0.06
1666	0.06
1667	0.06
1668	0.06
1669	0.06
1670	0.06
1671	0.06
1672	0.06
1673	0.06
1674	0.06
1675	0.06
1676	0.06
1677	0.06
1678	0.06
1679	0.06
1680	0.06
1681	0.06
1682	0.06
1683	0.06
1684	0.06
1685	0.06
1686	0.06
1687	0.06
1688	0.06
1689	0.06
1690	0.06
1691	0.06
1692	0.06
